system,package,node,entrypoint,time_taken,crashed,error_message,functions,statements,api_calls,unknown_api_calls,unreachable_functions,unreachable_api_calls
fetch,ompl,demo_ConstrainedPlanningTorus,main,22.438195574097335,False,,1,0,0,0,0,0
fetch,ompl,demo_ConstrainedPlanningImplicitChain,main,23.080882064066827,False,,1,0,0,0,0,0
fetch,ompl,demo_ConstrainedPlanningImplicitParallel,main,25.658010739833117,False,,1,0,0,0,0,0
fetch,ompl,demo_ConstrainedPlanningKinematicChain,main,21.76586795412004,False,,1,0,0,0,0,0
fetch,ompl,demo_OpenDERigidBodyPlanning,main,10.437822774983943,False,,1,0,0,0,0,0
fetch,ompl,demo_TriangulationDemo,main,16.771397377364337,False,,1,0,0,0,0,0
fetch,ompl,demo_LTLWithTriangulation,main,14.354251690208912,False,,1,0,0,0,0,0
fetch,map_server,map_server,main,13.66892829630524,False,,3,28,12,0,0,0
fetch,map_server,map_server-map_saver,main,11.060845777392387,False,,3,13,4,0,0,0
fetch,map_server,rtest,main,43.751268837600946,True,static recovery process failed: DEBUG: finding ROS API calls...,,,,,,
fetch,fetch_teleop,joystick_teleop,main,20.65985709335655,False,,16,216,19,0,6,5
fetch,simple_grasping,basic_grasping_perception,main,50.91390250902623,False,,4,25,9,0,1,1
fetch,simple_grasping,grasp_planner_node,main,14.850915087386966,False,,1,2,2,0,0,0
fetch,slam_karto,slam_karto,main,39.129315881058574,False,,8,201,23,3,2,3
fetch,amcl,amcl,main,44.520053333602846,False,,14,324,39,7,1,4
fetch,costmap_2d,costmap_2d_markers,main,11.230517718940973,False,,2,43,8,0,0,0
fetch,costmap_2d,costmap_2d_cloud,main,11.19207967352122,False,,2,33,12,0,0,0
fetch,costmap_2d,costmap_2d_node,main,16.542085798457265,False,,1,2,2,0,0,0
fetch,base_local_planner,point_grid,main,10.223797664046288,False,,1,0,0,0,0,0
fetch,navfn,navfn_node,main,16.972549175843596,False,,4,16,6,0,0,0
fetch,navfn,navtest,main,7.491336449980736,False,,1,0,0,0,0,0
fetch,move_base,move_base_node,main,17.401304740458727,False,,1,2,2,0,0,0
fetch,warehouse_ros,warehouse_test_dbloader,main,14.16611301805824,False,,1,2,2,0,0,0
fetch,moveit_core,moveit_version,main,5.788665039464831,False,,1,0,0,0,0,0
fetch,moveit_core,robot_state_benchmark,main,23.59120353963226,False,,2,14,0,0,1,0
fetch,moveit_ros_occupancy_map_monitor,moveit_ros_occupancy_map_server,main,19.463920121081173,False,,2,10,6,0,1,2
fetch,moveit_ros_planning,moveit_list_request_adapter_plugins,main,29.216881196014583,False,,1,2,2,0,0,0
fetch,moveit_ros_planning,demo_scene,main,31.450390046462417,False,,2,26,12,0,0,0
fetch,moveit_ros_planning,moveit_print_planning_model_info,main,15.939954061061144,False,,1,4,4,0,0,0
fetch,moveit_ros_planning,moveit_print_planning_scene_info,main,30.803147074766457,False,,1,2,2,0,0,0
fetch,moveit_ros_planning,moveit_display_random_state,main,31.827660501003265,False,,1,17,10,0,0,0
fetch,moveit_ros_planning,moveit_visualize_robot_collision_volume,main,106.11602999083698,False,,1,36,6,0,0,0
fetch,moveit_ros_planning,moveit_evaluate_collision_checking_speed,main,31.37303350120783,False,,1,4,3,0,0,0
fetch,moveit_ros_planning,moveit_kinematics_speed_and_validity_evaluator,main,25.071086345240474,False,,1,4,2,0,0,0
fetch,moveit_ros_planning,moveit_evaluate_state_operations_speed,main,21.052363583818078,False,,1,5,4,0,0,0
fetch,moveit_ros_planning,moveit_publish_scene_from_text,main,31.727619186975062,False,,1,13,7,2,0,0
fetch,moveit_ros_planning,test_controller_manager,main,31.572321771644056,False,,1,2,2,0,0,0
fetch,moveit_kinematics,benchmark_ik,main,25.273966560140252,False,,1,5,2,0,0,0
fetch,moveit_planners_ompl,moveit_ompl_planner,main,38.38679773453623,False,,4,19,9,0,0,0
fetch,moveit_planners_ompl,moveit_generate_state_database,main,38.573561092838645,False,,2,40,2,0,0,0
fetch,moveit_ros_move_group,move_group,main,32.862470463849604,False,,3,13,2,0,0,0
fetch,moveit_ros_move_group,list_move_group_capabilities,main,31.71194009948522,False,,1,0,0,0,0,0
fetch,moveit_ros_warehouse,moveit_warehouse_broadcast,main,14.41269519738853,False,,1,20,15,3,0,0
fetch,moveit_ros_warehouse,moveit_save_to_warehouse,main,34.19290310237557,False,,1,8,8,0,0,0
fetch,moveit_ros_warehouse,moveit_warehouse_import_from_text,main,34.66502294037491,False,,1,2,2,0,0,0
fetch,moveit_ros_warehouse,moveit_warehouse_save_as_text,main,33.633915139362216,False,,1,2,2,0,0,0
fetch,moveit_ros_warehouse,moveit_init_demo_warehouse,main,32.70826522260904,False,,1,18,2,0,0,0
fetch,moveit_ros_warehouse,moveit_warehouse_services,main,13.84207661356777,False,,1,22,14,0,0,0
fetch,moveit_ros_planning_interface,demo,main,23.549459168687463,False,,1,4,4,0,0,0
fetch,moveit_ros_planning_interface,test_cleanup,main,23.022484691813588,False,,1,2,2,0,0,0
