system,package,node,entrypoint,time_taken,crashed,error_message,functions,statements,api_calls,unknown_api_calls,unreachable_functions,unreachable_api_calls
autoware,map_tools,pcd_binarizer,main,25.580896536819637,False,,1,0,0,0,0,0
autoware,map_tools,pcd_arealist,main,28.277128029614687,False,,1,0,0,0,0,0
autoware,map_tools,csv2pcd,main,25.61746673937887,False,,1,0,0,0,0,0
autoware,map_tools,pcd2csv,main,26.03142047766596,False,,1,0,0,0,0,0
autoware,map_tools,map_extender,main,57.7566230641678,False,,3,38,10,0,0,0
autoware,map_tools,pcd_grid_divider,main,26.18124074023217,False,,1,0,0,0,0,0
autoware,diag_lib,watchdog_node,main,76.83316661976278,False,,8,39,13,3,5,7
autoware,fake_autoware_nodes,fake_publisher_node,main,30.68753933440894,False,,3,15,6,0,0,0
autoware,fake_autoware_nodes,fake_subscriber_node,main,31.62605996336788,False,,4,12,6,0,0,0
autoware,oculus_socket,oculus_sender,main,29.69835556484759,False,,3,24,8,0,0,0
autoware,tablet_socket,tablet_receiver,main,19.693316765129566,False,,2,84,24,0,0,0
autoware,tablet_socket,tablet_sender,main,18.406243208795786,False,,6,84,13,0,0,0
autoware,udon_socket,udon_receiver,main,17.961359532549977,False,,1,25,2,0,0,0
autoware,udon_socket,udon_sender,main,35.37656713556498,False,,4,57,7,1,1,1
autoware,vehicle_socket,vehicle_receiver,main,15.590705279260874,False,,2,14,10,0,1,4
autoware,vehicle_socket,vehicle_sender,main,17.90662077255547,False,,2,29,4,0,0,0
autoware,mqtt_socket,mqtt_sender,main,18.469938142225146,False,,8,36,14,0,0,0
autoware,mqtt_socket,mqtt_receiver,main,20.44285038392991,False,,3,29,5,0,1,1
autoware,state_machine,state_machine,main,24.03530788887292,False,,6,26,12,0,5,10
autoware,op_simu,Simu,main,44.76443255785853,False,,1,0,0,0,0,0
autoware,way_planner,way_planner,main,747.5520318653435,False,,20,150,47,0,3,6
autoware,op_global_planner,op_global_planner,main,228.14774769544601,False,,26,231,57,0,0,0
autoware,lane_planner,lane_navi,main,18.982214684598148,False,,6,56,14,0,0,0
autoware,lane_planner,lane_rule,main,21.028857237659395,False,,9,104,29,0,0,0
autoware,lane_planner,lane_stop,main,18.076515446417034,False,,7,50,16,0,0,0
autoware,lane_planner,lane_select,main,39.23473664652556,True,"static recovery process failed: rosdiscover-cxx-extract: /tmp/llvm/llvm/include/llvm/ADT/PointerIntPair.h:179: static intptr_t llvm::PointerIntPairInfo<PointerT, IntBits, PtrTraits>::updatePointer(intptr_t, PointerT) [with PointerT = clang::Stmt*; unsigned int IntBits = 1u; PtrTraits = llvm::PointerLikeTypeTraits<clang::Stmt*>; intptr_t = long int]: Assertion `(PtrWord & ~PointerBitMask) == 0 && ""Pointer is not sufficiently aligned""' failed.",,,,,,
autoware,freespace_planner,astar_navi,main,50.33859622478485,False,,8,78,24,2,2,6
autoware,decision_maker,decision_maker_node,main,225.2645635297522,False,,26,348,86,0,23,73
autoware,decision_maker,planner_selector_node,main,23.601839643903077,False,,7,79,25,0,6,23
autoware,op_utilities,op_pose2tf,main,30.432551108300686,False,,4,24,10,2,0,0
autoware,op_utilities,op_data_logger,main,70.0803131563589,False,,7,57,11,4,0,0
autoware,op_utilities,op_bag_player,main,54.01626313943416,False,,5,76,15,3,3,7
autoware,op_local_planner,op_common_params,main,16.773827562108636,False,,1,4,3,0,0,0
autoware,op_local_planner,op_trajectory_generator,main,44.913832899183035,False,,10,155,19,0,0,0
autoware,op_local_planner,op_trajectory_evaluator,main,159.92320649605244,False,,12,177,32,0,0,0
autoware,op_local_planner,op_behavior_selector,main,171.77486144192517,True,"static recovery process failed: rosdiscover-cxx-extract: /tmp/llvm/llvm/include/llvm/ADT/PointerIntPair.h:179: static intptr_t llvm::PointerIntPairInfo<PointerT, IntBits, PtrTraits>::updatePointer(intptr_t, PointerT) [with PointerT = clang::Stmt*; unsigned int IntBits = 1u; PtrTraits = llvm::PointerLikeTypeTraits<clang::Stmt*>; intptr_t = long int]: Assertion `(PtrWord & ~PointerBitMask) == 0 && ""Pointer is not sufficiently aligned""' failed.",,,,,,
autoware,op_local_planner,op_motion_predictor,main,183.44212966505438,False,,25,276,54,0,0,0
autoware,lattice_planner,lattice_trajectory_gen,main,141.5353979282081,False,,8,120,31,0,0,0
autoware,lattice_planner,lattice_twist_convert,main,20.895188922062516,False,,3,27,10,0,0,0
autoware,lattice_planner,lattice_velocity_set,main,75.62603735364974,False,,16,231,44,0,0,0
autoware,lattice_planner,path_select,main,16.381751127541065,False,,2,10,8,0,0,0
autoware,dp_planner,dp_planner,main,365.7542754141614,False,,24,380,82,6,0,0
autoware,waypoint_follower,pure_pursuit,main,52.55326063465327,False,,10,100,41,0,5,26
autoware,waypoint_follower,wf_simulator,main,21.340712079778314,False,,9,115,28,0,0,0
autoware,waypoint_follower,twist_filter,main,17.16952990181744,False,,3,34,11,0,0,0
autoware,waypoint_follower,twist_gate,main,21.61378021351993,False,,12,97,40,0,1,4
autoware,astar_planner,velocity_set,main,145.18723941408098,False,,19,240,44,2,0,0
autoware,astar_planner,obstacle_avoid,main,52.77307612914592,True,"static recovery process failed: rosdiscover-cxx-extract: /opt/llvm11/include/clang/AST/Expr.h:2923: clang::Expr *clang::CallExpr::getArg(unsigned int): Assertion `Arg < getNumArgs() && ""Arg access out of range!""' failed.",,,,,,
autoware,astar_planner,obstacle_sim,main,48.28553450293839,False,,7,112,18,0,4,12
autoware,waypoint_maker,waypoint_loader,main,31.89394991658628,False,,4,17,10,0,3,8
autoware,waypoint_maker,waypoint_saver,main,23.190101405605674,False,,5,62,11,5,1,2
autoware,waypoint_maker,waypoint_clicker,main,23.709119511768222,False,,5,134,12,0,0,0
autoware,waypoint_maker,waypoint_marker_publisher,main,21.31493327394128,False,,8,56,22,0,0,0
autoware,waypoint_maker,waypoint_velocity_visualizer,main,24.1104951845482,False,,7,68,20,2,0,0
autoware,op_simulation_package,op_perception_simulator,main,46.768980455584824,False,,5,63,13,2,0,0
autoware,op_simulation_package,op_signs_simulator,main,1769.7119410671294,False,,18,153,38,0,0,0
autoware,naive_motion_predict,naive_motion_predict,main,24.874791150912642,False,,3,24,12,0,0,0
autoware,orb_localizer,orb_mapping,main,28.005753917619586,False,,3,20,3,1,2,1
autoware,orb_localizer,orb_matching,main,36.706924103200436,False,,4,60,4,0,2,2
autoware,orb_localizer,orb_matching_pf,main,38.50900937616825,True,"static recovery process failed: rosdiscover-cxx-extract: /tmp/llvm/clang/lib/AST/ASTImporter.cpp:8982: void clang::ASTImporter::setImportDeclError(clang::Decl*, clang::ImportError): Assertion `InsertRes.second || InsertRes.first->second.Error == Error.Error' failed.",,,,,,
autoware,orb_localizer,dumpmap,main,11.018688180483878,False,,1,0,0,0,0,0
autoware,orb_localizer,orb_mapping_offline,main,37.5319868195802,False,,1,14,2,2,0,0
autoware,orb_localizer,map_publisher,main,21.425183860585093,True,"static recovery process failed: rosdiscover-cxx-extract: /tmp/llvm/clang/lib/AST/ASTImporter.cpp:8982: void clang::ASTImporter::setImportDeclError(clang::Decl*, clang::ImportError): Assertion `InsertRes.second || InsertRes.first->second.Error == Error.Error' failed.",,,,,,
autoware,orb_localizer,imgprocx,main,61.82492734119296,False,,3,27,8,4,0,0
autoware,gnss_localizer,fix2tfpose,main,20.124816208146513,False,,2,29,14,0,0,0
autoware,gnss_localizer,nmea2tfpose,main,27.275720244273543,False,,5,26,10,0,4,8
autoware,lidar_localizer,ndt_matching,main,4549.71616919525,False,,9,548,58,2,2,3
autoware,lidar_localizer,ndt_mapping,main,71.25779771059752,False,,6,408,24,0,0,0
autoware,lidar_localizer,approximate_ndt_mapping,main,60.96067950222641,False,,6,406,24,0,0,0
autoware,lidar_localizer,tf_mapping,main,45.017133785411716,False,,2,28,4,2,0,0
autoware,lidar_localizer,lazy_ndt_mapping,main,59.06350661069155,False,,4,220,22,0,0,0
autoware,lidar_localizer,queue_counter,main,17.33065959159285,False,,3,10,6,0,0,0
autoware,lidar_localizer,ndt_matching_tku,main,35.93684728257358,False,,4,212,18,0,0,0
autoware,lidar_localizer,ndt_mapping_tku,main,38.94935040548444,False,,3,225,18,0,0,0
autoware,lidar_localizer,mapping,main,43.27733051497489,False,,2,18,7,0,0,0
autoware,lidar_localizer,ndt_matching_monitor,main,43.546735452488065,False,,1,2,2,0,0,0
autoware,lidar_localizer,icp_matching,main,130.8219701051712,False,,6,306,40,0,0,0
autoware,autoware_connector,can_status_translator,main,27.353645699098706,False,,7,63,18,0,6,16
autoware,autoware_connector,can_odometry,main,76.44395705591887,False,,4,31,8,0,3,6
autoware,road_occupancy_processor,road_occupancy_processor,main,46.12073692493141,False,,1,2,2,0,0,0
autoware,object_map,laserscan2costmap,main,22.112347754649818,False,,3,41,8,0,0,0
autoware,object_map,points2costmap,main,28.859004851430655,False,,3,30,10,2,0,0
autoware,object_map,potential_field,main,36.30292076990008,False,,6,46,9,0,0,0
autoware,object_map,grid_map_filter,main,39.95585852395743,False,,1,2,2,0,0,0
autoware,object_map,wayarea2grid,main,41.70575923193246,True,"static recovery process failed: rosdiscover-cxx-extract: /tmp/llvm/llvm/include/llvm/Support/Casting.h:269: typename llvm::cast_retty<X, Y*>::ret_type llvm::cast(Y*) [with X = clang::ObjCTypeParamType; Y = const clang::Type; typename llvm::cast_retty<X, Y*>::ret_type = const clang::ObjCTypeParamType*]: Assertion `isa<X>(Val) && ""cast<Ty>() argument of incompatible type!""' failed.",,,,,,
autoware,vision_klt_track,vision_klt_track,main,24.974120935425162,False,,5,64,9,4,0,0
autoware,vision_dummy_track,vision_dummy_track,main,16.94827421195805,False,,3,14,8,0,0,0
autoware,vision_beyond_track,vision_beyond_track,main,37.75549740064889,False,,4,26,8,4,0,0
autoware,vision_dpm_ttic_detect,vision_dpm_ttic_detect,main,18.391491684131324,False,,4,43,10,2,0,0
autoware,vision_darknet_detect,vision_darknet_detect,main,71.92083460837603,False,,4,32,10,2,0,0
autoware,vision_ssd_detect,vision_ssd_detect,main,18.92398595251143,False,,2,21,2,0,0,0
autoware,vision_segment_enet_detect,vision_segment_enet_detect,main,19.37094955239445,False,,1,0,0,0,0,0
autoware,vision_lane_detect,vision_lane_detect,main,18.686970670707524,False,,4,50,8,2,0,0
autoware,pixel_cloud_fusion,pixel_cloud_fusion,main,45.68178619630635,False,,1,2,2,0,0,0
autoware,range_vision_fusion,range_vision_fusion,main,60.94744221214205,False,,1,2,2,0,0,0
autoware,viewers,image_viewer,main,22.00502409040928,False,,3,16,6,2,0,0
autoware,viewers,scan_image_viewer,main,22.115499746985734,False,,3,20,6,2,0,0
autoware,viewers,scan_image_d_viewer,main,21.339219737797976,False,,5,24,10,2,0,0
autoware,viewers,points_image_viewer,main,20.54002077318728,False,,3,18,6,4,0,0
autoware,viewers,image_d_viewer,main,21.19259688258171,False,,4,24,8,6,0,0
autoware,viewers,points_image_d_viewer,main,22.725259844213724,False,,5,30,10,8,0,0
autoware,viewers,vscan_image_viewer,main,21.322794727049768,False,,3,16,6,2,0,0
autoware,viewers,vscan_image_d_viewer,main,21.118911074474454,False,,5,30,10,8,0,0
autoware,viewers,traffic_light_viewer,main,18.197912647388875,False,,2,6,4,0,0,0
autoware,detected_objects_visualizer,visualize_detected_objects,main,31.754368257708848,False,,3,32,8,4,0,0
autoware,detected_objects_visualizer,visualize_rects,main,41.60322802886367,False,,3,28,12,8,0,0
autoware,lidar_euclidean_cluster_detect,lidar_euclidean_cluster_detect,main,232.36353719886392,False,,6,18,10,0,5,10
autoware,lidar_fake_perception,lidar_fake_perception_node,main,88.45512755494565,False,,8,69,17,1,0,0
autoware,lidar_naive_l_shape_detect,lidar_naive_l_shape_detect,main,54.29955958947539,False,,3,24,8,0,0,0
autoware,lidar_svm_detect,lidar_svm_detect,main,21.233949492685497,False,,3,16,8,2,0,0
autoware,trafficlight_recognizer,tl_switch,main,18.450337714515626,False,,6,41,11,6,1,1
autoware,trafficlight_recognizer,region_tlr,main,27.797104361467063,False,,5,240,29,4,0,0
autoware,trafficlight_recognizer,feat_proj,main,28.991054587997496,True,"static recovery process failed: rosdiscover-cxx-extract: /tmp/llvm/llvm/include/llvm/Support/Casting.h:104: static bool llvm::isa_impl_cl<To, const From*>::doit(const From*) [with To = clang::TranslationUnitDecl; From = clang::Decl]: Assertion `Val && ""isa<> used on a null pointer""' failed.",,,,,,
autoware,trafficlight_recognizer,tlr_tuner,main,62.94221590552479,False,,3,45,7,2,0,0
autoware,trafficlight_recognizer,roi_extractor,main,21.11320063099265,False,,3,18,6,2,0,0
autoware,trafficlight_recognizer,label_maker,main,82.35112007707357,False,,1,2,2,0,0,0
autoware,trafficlight_recognizer,region_tlr_ssd,main,34.74807608965784,False,,1,2,2,0,0,0
autoware,trafficlight_recognizer,region_tlr_mxnet,main,35.49066532496363,False,,1,0,0,0,0,0
autoware,obj_fusion,obj_fusion,main,37.93198480736464,False,,2,123,30,2,0,0
autoware,lidar_pf_track,lidar_pf_track,main,18.102875297889113,False,,3,14,8,0,0,0
autoware,lidar_imm_ukf_pda_track,imm_ukf_pda,main,80.62242053076625,True,"static recovery process failed: rosdiscover-cxx-extract: /tmp/llvm/clang/lib/AST/ASTImporter.cpp:8982: void clang::ASTImporter::setImportDeclError(clang::Decl*, clang::ImportError): Assertion `InsertRes.second || InsertRes.first->second.Error == Error.Error' failed.",,,,,,
autoware,range_fusion,range_fusion,main,22.032592884264886,False,,5,32,12,4,0,0
autoware,lidar_kf_track,lidar_kf_track,main,272.1076350668445,False,,3,54,18,0,0,0
autoware,lidar_euclidean_track,lidar_euclidean_track,main,18.72647757269442,False,,2,56,16,0,0,0
autoware,lidar_kf_contour_track,lidar_kf_contour_track,main,233.2302838601172,False,,24,237,51,0,0,0
autoware,obj_reproj,obj_reproj,main,23.424180053174496,False,,5,48,20,4,0,0
