system,package,node,entrypoint,time_taken,crashed,error_message,functions,statements,api_calls,unknown_api_calls,unreachable_functions,unreachable_api_calls
fetch,ompl,demo_ThunderLightning,main,578.0717174708843,False,,1,0,0,0,0,0
fetch,ompl,demo_OptimalPlanning,main,576.1788293793797,False,,1,0,0,0,0,0
fetch,ompl,demo_PlannerProgressProperties,main,564.3181827068329,False,,1,0,0,0,0,0
fetch,ompl,demo_CForestCircleGridBenchmark,main,571.7413572669029,False,,1,0,0,0,0,0
fetch,ompl,demo_Diagonal,main,569.9222021326423,False,,1,0,0,0,0,0
fetch,ompl,demo_VectorFieldConservative,main,571.290498174727,False,,1,0,0,0,0,0
fetch,ompl,demo_VectorFieldNonconservative,main,571.3363059833646,False,,1,0,0,0,0,0
fetch,ompl,demo_ConstrainedPlanningSphere,main,580.5346453413367,False,,1,0,0,0,0,0
fetch,ompl,demo_ConstrainedPlanningTorus,main,580.5671697631478,False,,1,0,0,0,0,0
fetch,ompl,demo_ConstrainedPlanningImplicitChain,main,582.6908119097352,False,,1,0,0,0,0,0
fetch,ompl,demo_ConstrainedPlanningImplicitParallel,main,583.2344047054648,False,,1,0,0,0,0,0
fetch,ompl,demo_ConstrainedPlanningKinematicChain,main,580.2257945388556,False,,1,0,0,0,0,0
fetch,ompl,demo_OpenDERigidBodyPlanning,main,565.8015878498554,False,,1,0,0,0,0,0
fetch,ompl,demo_TriangulationDemo,main,575.0420915484428,False,,1,0,0,0,0,0
fetch,ompl,demo_LTLWithTriangulation,main,570.638472057879,False,,1,0,0,0,0,0
fetch,map_server,map_server,main,567.6187070533633,False,,3,10,4,0,0,0
fetch,map_server,map_server-map_saver,main,565.9134114831686,False,,2,3,2,0,0,0
fetch,map_server,rtest,main,567.3746099174023,True,static recovery process failed,,,,,,
fetch,fetch_teleop,joystick_teleop,main,565.8643703907728,False,,7,77,7,0,0,0
fetch,simple_grasping,basic_grasping_perception,main,613.5860977470875,False,,2,7,4,0,0,0
fetch,simple_grasping,grasp_planner_node,main,570.0099983885884,False,,1,1,1,0,0,0
fetch,slam_karto,slam_karto,main,589.3741037622094,False,,3,43,5,0,0,0
fetch,amcl,amcl,main,575.5415626466274,False,,10,79,18,0,2,7
fetch,costmap_2d,costmap_2d_markers,main,564.2553694546223,False,,1,3,3,0,0,0
fetch,costmap_2d,costmap_2d_cloud,main,562.2934270203114,False,,1,4,4,0,0,0
fetch,costmap_2d,costmap_2d_node,main,571.844299390912,False,,1,1,1,0,0,0
fetch,base_local_planner,point_grid,main,563.4348843619227,False,,1,0,0,0,0,0
fetch,navfn,navfn_node,main,572.9938803613186,False,,3,5,3,0,0,0
fetch,navfn,navtest,main,562.8589913547039,False,,1,0,0,0,0,0
fetch,move_base,move_base_node,main,569.9288424924016,False,,1,1,1,0,0,0
fetch,warehouse_ros,warehouse_test_dbloader,main,566.6761623993516,False,,1,1,1,0,0,0
fetch,moveit_core,moveit_version,main,556.0227135494351,False,,1,0,0,0,0,0
fetch,moveit_core,robot_state_benchmark,main,573.7029586955905,False,,2,4,0,0,1,0
fetch,moveit_ros_occupancy_map_monitor,moveit_ros_occupancy_map_server,main,569.333176523447,False,,1,2,2,0,0,0
fetch,moveit_ros_planning,moveit_list_request_adapter_plugins,main,574.3601372167468,False,,1,1,1,0,0,0
fetch,moveit_ros_planning,demo_scene,main,576.4451193287969,False,,2,3,2,0,0,0
fetch,moveit_ros_planning,moveit_print_planning_model_info,main,564.0631210952997,False,,1,1,1,0,0,0
fetch,moveit_ros_planning,moveit_print_planning_scene_info,main,595.707403883338,False,,1,1,1,0,0,0
fetch,moveit_ros_planning,moveit_display_random_state,main,595.3212915584445,False,,1,2,2,0,0,0
fetch,moveit_ros_planning,moveit_visualize_robot_collision_volume,main,583.933561205864,False,,1,2,2,0,0,0
fetch,moveit_ros_planning,moveit_evaluate_collision_checking_speed,main,582.2197586521506,False,,1,1,1,0,0,0
fetch,moveit_ros_planning,moveit_kinematics_speed_and_validity_evaluator,main,575.7235589697957,False,,1,1,1,0,0,0
fetch,moveit_ros_planning,moveit_evaluate_state_operations_speed,main,575.5681438073516,False,,1,1,1,0,0,0
fetch,moveit_ros_planning,moveit_publish_scene_from_text,main,582.0156949311495,False,,1,3,3,2,0,0
fetch,moveit_ros_planning,test_controller_manager,main,581.3844799995422,False,,1,1,1,0,0,0
fetch,moveit_kinematics,benchmark_ik,main,575.3527219817042,False,,1,1,1,0,0,0
fetch,moveit_planners_ompl,moveit_ompl_planner,main,587.7183139845729,False,,3,6,4,2,0,0
fetch,moveit_planners_ompl,moveit_generate_state_database,main,580.735116198659,False,,2,13,1,0,0,0
fetch,moveit_ros_move_group,move_group,main,575.9338790997863,False,,3,6,1,1,0,0
fetch,moveit_ros_move_group,list_move_group_capabilities,main,575.5683489143848,False,,1,0,0,0,0,0
fetch,moveit_ros_warehouse,moveit_warehouse_broadcast,main,557.5485291555524,False,,1,6,6,5,0,0
fetch,moveit_ros_warehouse,moveit_save_to_warehouse,main,576.5487912222743,False,,1,4,4,0,0,0
fetch,moveit_ros_warehouse,moveit_warehouse_import_from_text,main,572.0092948079109,False,,1,1,1,0,0,0
fetch,moveit_ros_warehouse,moveit_warehouse_save_as_text,main,570.0890173614025,False,,1,1,1,0,0,0
fetch,moveit_ros_warehouse,moveit_init_demo_warehouse,main,568.0119490176439,False,,1,1,1,0,0,0
fetch,moveit_ros_warehouse,moveit_warehouse_services,main,548.9988485127687,False,,1,11,7,0,0,0
fetch,moveit_ros_planning_interface,demo,main,556.2870491370559,False,,1,1,1,0,0,0
fetch,moveit_ros_planning_interface,test_cleanup,main,456.9062478467822,False,,1,1,1,0,0,0
